targetId,comparatorId,outcomeId,outcomeName,type
1289,1290,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
1289,1290,45757682,Anomaly of jaw size,outcome
1289,1290,4060259,Antenatal amniocentesis - abnormal,outcome
1289,1290,76744,Azoospermia,outcome
1289,1290,256449,Bronchiectasis,outcome
1289,1290,134765,Cachexia,outcome
1289,1290,4228429,Carnitine deficiency,outcome
1289,1290,42709838,Cellulitis of lower limb,outcome
1289,1290,4213540,Cervical somatic dysfunction,outcome
1289,1290,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
1289,1290,46269889,Complication due to Crohn's disease,outcome
1289,1290,434675,Complication of gastrostomy,outcome
1289,1290,438624,Complication of renal dialysis,outcome
1289,1290,80492,Contracture of knee joint,outcome
1289,1290,432729,Crying infant,outcome
1289,1290,443737,Dental restoration lost,outcome
1289,1290,438183,Denture occlusion incorrect,outcome
1289,1290,438759,Descemet's membrane fold,outcome
1289,1290,4115402,Difficulty sleeping,outcome
1289,1290,4019971,Discord in school,outcome
1289,1290,201091,Disproportion - major pelvic abnormality,outcome
1289,1290,372329,Dissociated deviation,outcome
1289,1290,4155818,Does climb,outcome
1289,1290,4196636,Dysarthria,outcome
1289,1290,439791,Emotional upset,outcome
1289,1290,4092896,Feces contents abnormal,outcome
1289,1290,4182437,Female genital cutting,outcome
1289,1290,4229403,Flat anterior chamber of eye,outcome
1289,1290,4069540,Flexion deformity of knee,outcome
1289,1290,374801,Foreign body in ear,outcome
1289,1290,4096540,Foreskin deficient,outcome
1289,1290,73564,Full thickness rotator cuff tear,outcome
1289,1290,40481568,Fussy infant,outcome
1289,1290,439788,Galactosemia,outcome
1289,1290,440329,Herpes zoster without complication,outcome
1289,1290,441829,Hyperosmolality and or hypernatremia,outcome
1289,1290,440129,Hypertrophy of nasal turbinates,outcome
1289,1290,443447,Iatrogenic hypotension,outcome
1289,1290,4344500,Impingement syndrome of shoulder region,outcome
1289,1290,4090353,Incompetent urethral closure mechanism,outcome
1289,1290,434485,Increase in body fat,outcome
1289,1290,434872,Infection by Trichomonas,outcome
1289,1290,440053,Infestation by insect,outcome
1289,1290,442120,Injection site extravasation,outcome
1289,1290,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
1289,1290,440710,Intraretinal microvascular abnormality,outcome
1289,1290,72404,Joint stiffness,outcome
1289,1290,4093346,Large prostate,outcome
1289,1290,133088,Late amputation stump complication,outcome
1289,1290,4228331,Leukokeratosis nicotina palati,outcome
1289,1290,377873,Lid lag,outcome
1289,1290,4083487,Macular drusen,outcome
1289,1290,4051630,Malingering,outcome
1289,1290,436426,Malleus mobility reduced,outcome
1289,1290,44783760,Mammographic calcification of breast,outcome
1289,1290,439082,Menopausal syndrome,outcome
1289,1290,436940,Metabolic syndrome X,outcome
1289,1290,45757258,Minimal keratinized residual ridge mucosa,outcome
1289,1290,40480000,Multiple complications due to diabetes mellitus,outcome
1289,1290,134315,Myelophthisis,outcome
1289,1290,4195085,Nasal congestion,outcome
1289,1290,434016,"Nondependent opioid abuse, continuous",outcome
1289,1290,4035269,Non-ketotic hyperglycinemia,outcome
1289,1290,40480893,Nonspecific tuberculin test reaction,outcome
1289,1290,198802,Occlusion of ureter,outcome
1289,1290,375292,Perforation of tympanic membrane,outcome
1289,1290,78162,Peripheral vertigo,outcome
1289,1290,437092,Physiological development failure,outcome
1289,1290,253796,Pneumothorax,outcome
1289,1290,4295261,Postmenopausal state,outcome
1289,1290,4202045,Postviral fatigue syndrome,outcome
1289,1290,4094448,Pregnancy test negative,outcome
1289,1290,439081,Premenstrual tension syndrome,outcome
1289,1290,439790,Psychalgia,outcome
1289,1290,435028,Puerperal pyrexia of unknown origin,outcome
1289,1290,4245252,Raised prostate specific antigen,outcome
1289,1290,436246,Reduced libido,outcome
1289,1290,45772079,Retinopathy of prematurity stage 0,outcome
1289,1290,436828,Saliva abnormal,outcome
1289,1290,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
1289,1290,4250163,Sexual arousal disorder,outcome
1289,1290,4096999,Short rib,outcome
1289,1290,4305303,Sleep deprivation,outcome
1289,1290,195926,Slowing of urinary stream,outcome
1289,1290,4125590,Slurred speech,outcome
1289,1290,444127,Specimen satisfactory for evaluation but limited,outcome
1289,1290,443172,"Splinter of face, without major open wound",outcome
1289,1290,443082,Starvation,outcome
1289,1290,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
1289,1290,433244,Tooth loss,outcome
1289,1290,4029731,Trimethylaminuria,outcome
1289,1290,40482801,Type II diabetes mellitus uncontrolled,outcome
1289,1290,4199550,Unable to mobilize,outcome
1289,1290,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
1289,1290,4092743,Unsteady when standing,outcome
1289,1290,195591,Urethral overactivity,outcome
1289,1290,4216708,Urgent desire for stool,outcome
1289,1290,80070,Uric acid urolithiasis,outcome
1289,1290,4088910,Uterine cervix absent,outcome
1289,1290,4088920,Uterus absent,outcome
1289,1290,4104132,Vomit contains feces,outcome
1289,1290,439405,Walking disability,outcome
1289,1290,314754,Wheezing,outcome
1289,1290,435723,Wound seroma,outcome
1289,1290,440193,Wristdrop,outcome
1289,1290,4175583,3-Methylglutaconic aciduria type 2,outcome
1289,1290,443698,Abnormal anal Papanicolaou smear,outcome
1289,1290,375824,Abnormal auditory perception,outcome
1289,1290,435574,Abnormal form of root of tooth,outcome
1289,1290,4262562,Abnormal heart beat,outcome
1289,1290,436409,Abnormal pupil,outcome
1289,1290,443702,Abnormal response to nerve stimulation,outcome
1289,1290,443585,Abrasion and/or friction burn of multiple sites,outcome
1289,1290,44783954,Acid reflux,outcome
1289,1290,380818,Acquired deformity of head,outcome
1289,1290,432411,Acquired equinus deformity of foot,outcome
1289,1290,441481,Adult victim of abuse,outcome
1289,1290,435720,Adverse anesthesia outcome,outcome
1289,1290,4218106,Alcoholism,outcome
1289,1290,4303805,Allergic reaction to bite and/or sting,outcome
1289,1290,4254371,Altered growth and development,outcome
1289,1290,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
1289,1290,4101660,Amputated below knee,outcome
1289,1290,4198962,Amputated thumb,outcome
1289,1290,4171556,Ankle ulcer,outcome
1289,1290,45757682,Anomaly of jaw size,outcome
1289,1290,4060259,Antenatal amniocentesis - abnormal,outcome
1289,1290,77650,Aseptic necrosis of bone,outcome
1289,1290,439237,Assault,outcome
1289,1290,76744,Azoospermia,outcome
1289,1290,256449,Bronchiectasis,outcome
1289,1290,134765,Cachexia,outcome
1289,1290,4172458,Candidiasis of skin,outcome
1289,1290,4228429,Carnitine deficiency,outcome
1289,1290,42709838,Cellulitis of lower limb,outcome
1289,1290,4213540,Cervical somatic dysfunction,outcome
1289,1290,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
1289,1290,439674,Chronic viral hepatitis B without delta-agent,outcome
1289,1290,134734,Compartment syndrome,outcome
1289,1290,46269889,Complication due to Crohn's disease,outcome
1289,1290,434675,Complication of gastrostomy,outcome
1289,1290,438624,Complication of renal dialysis,outcome
1289,1290,72995,Contracture of joint of hand,outcome
1289,1290,80492,Contracture of knee joint,outcome
1289,1290,199978,Contusion of lower limb,outcome
1289,1290,433071,Contusion of multiple sites,outcome
1289,1290,432729,Crying infant,outcome
1289,1290,75389,Current tear of lateral cartilage AND/OR meniscus of knee,outcome
1289,1290,80242,Current tear of medial cartilage AND/OR meniscus of knee,outcome
1289,1290,73575,Deformity of toe,outcome
1289,1290,443737,Dental restoration lost,outcome
1289,1290,438183,Denture occlusion incorrect,outcome
1289,1290,438759,Descemet's membrane fold,outcome
1289,1290,4115402,Difficulty sleeping,outcome
1289,1290,4019971,Discord in school,outcome
1289,1290,436906,Disease caused by rickettsiae,outcome
1289,1290,201091,Disproportion - major pelvic abnormality,outcome
1289,1290,372329,Dissociated deviation,outcome
1289,1290,4155818,Does climb,outcome
1289,1290,4196636,Dysarthria,outcome
1289,1290,72407,Effusion of joint of shoulder region,outcome
1289,1290,439791,Emotional upset,outcome
1289,1290,4092896,Feces contents abnormal,outcome
1289,1290,4182437,Female genital cutting,outcome
1289,1290,4229403,Flat anterior chamber of eye,outcome
1289,1290,4069540,Flexion deformity of knee,outcome
1289,1290,374801,Foreign body in ear,outcome
1289,1290,4096540,Foreskin deficient,outcome
1289,1290,73564,Full thickness rotator cuff tear,outcome
1289,1290,40481568,Fussy infant,outcome
1289,1290,439788,Galactosemia,outcome
1289,1290,40481632,Ganglion cyst,outcome
1289,1290,74855,Genital herpes simplex,outcome
1289,1290,437744,Heat exhaustion,outcome
1289,1290,440021,Herpes simplex without complication,outcome
1289,1290,437489,Herpes zoster with complication,outcome
1289,1290,440329,Herpes zoster without complication,outcome
1289,1290,435511,Hypercalcemia,outcome
1289,1290,77364,Hypermobility of coccyx,outcome
1289,1290,441829,Hyperosmolality and or hypernatremia,outcome
1289,1290,74731,Hypertrophic osteoarthropathy,outcome
1289,1290,440129,Hypertrophy of nasal turbinates,outcome
1289,1290,443447,Iatrogenic hypotension,outcome
1289,1290,4344500,Impingement syndrome of shoulder region,outcome
1289,1290,4090353,Incompetent urethral closure mechanism,outcome
1289,1290,434485,Increase in body fat,outcome
1289,1290,434872,Infection by Trichomonas,outcome
1289,1290,4057662,Infestation by Phthirus,outcome
1289,1290,440053,Infestation by insect,outcome
1289,1290,442120,Injection site extravasation,outcome
1289,1290,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
1289,1290,440710,Intraretinal microvascular abnormality,outcome
1289,1290,78512,Joint contracture of the ankle and/or foot,outcome
1289,1290,78228,Joint derangement,outcome
1289,1290,72404,Joint stiffness,outcome
1289,1290,438527,"Juvenile osteochondrosis of lower extremity, excluding foot",outcome
1289,1290,4115991,Knee joint effusion,outcome
1289,1290,4093346,Large prostate,outcome
1289,1290,133088,Late amputation stump complication,outcome
1289,1290,4228331,Leukokeratosis nicotina palati,outcome
1289,1290,377873,Lid lag,outcome
1289,1290,4297984,Local infection of wound,outcome
1289,1290,4083487,Macular drusen,outcome
1289,1290,4051630,Malingering,outcome
1289,1290,436426,Malleus mobility reduced,outcome
1289,1290,44783760,Mammographic calcification of breast,outcome
1289,1290,439082,Menopausal syndrome,outcome
1289,1290,436940,Metabolic syndrome X,outcome
1289,1290,45757258,Minimal keratinized residual ridge mucosa,outcome
1289,1290,40480000,Multiple complications due to diabetes mellitus,outcome
1289,1290,137967,"Muscle, ligament and fascia disorders",outcome
1289,1290,134315,Myelophthisis,outcome
1289,1290,4195085,Nasal congestion,outcome
1289,1290,4035269,Non-ketotic hyperglycinemia,outcome
1289,1290,434016,"Nondependent opioid abuse, continuous",outcome
1289,1290,201792,Nongonococcal urethritis,outcome
1289,1290,40480893,Nonspecific tuberculin test reaction,outcome
1289,1290,198802,Occlusion of ureter,outcome
1289,1290,4215978,Onychomycosis,outcome
1289,1290,140648,Onychomycosis due to dermatophyte,outcome
1289,1290,4129408,Open wound of ankle,outcome
1289,1290,4053600,Open wound of elbow,outcome
1289,1290,77139,Open wound of finger without complication,outcome
1289,1290,444426,Open wound of foot except toes without complication,outcome
1289,1290,137426,Open wound of forearm without complication,outcome
1289,1290,77421,Open wound of hand except fingers without complication,outcome
1289,1290,4051004,Open wound of scalp,outcome
1289,1290,4129404,Open wound of upper arm,outcome
1289,1290,315361,Orthopnea,outcome
1289,1290,378160,Otorrhea,outcome
1289,1290,77356,Pathological dislocation of joint,outcome
1289,1290,375292,Perforation of tympanic membrane,outcome
1289,1290,78162,Peripheral vertigo,outcome
1289,1290,437092,Physiological development failure,outcome
1289,1290,253796,Pneumothorax,outcome
1289,1290,4295261,Postmenopausal state,outcome
1289,1290,4202045,Postviral fatigue syndrome,outcome
1289,1290,4094448,Pregnancy test negative,outcome
1289,1290,198715,Premature menopause,outcome
1289,1290,439081,Premenstrual tension syndrome,outcome
1289,1290,199876,Prolapse of female genital organs,outcome
1289,1290,4295888,Prolapse of intestine,outcome
1289,1290,194997,Prostatitis,outcome
1289,1290,439790,Psychalgia,outcome
1289,1290,435028,Puerperal pyrexia of unknown origin,outcome
1289,1290,4245252,Raised prostate specific antigen,outcome
1289,1290,436246,Reduced libido,outcome
1289,1290,45772079,Retinopathy of prematurity stage 0,outcome
1289,1290,436828,Saliva abnormal,outcome
1289,1290,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
1289,1290,4250163,Sexual arousal disorder,outcome
1289,1290,4096999,Short rib,outcome
1289,1290,4305303,Sleep deprivation,outcome
1289,1290,195926,Slowing of urinary stream,outcome
1289,1290,4125590,Slurred speech,outcome
1289,1290,444127,Specimen satisfactory for evaluation but limited,outcome
1289,1290,4345332,Spinal instability,outcome
1289,1290,443172,"Splinter of face, without major open wound",outcome
1289,1290,443082,Starvation,outcome
1289,1290,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
1289,1290,4195698,Tenosynovitis,outcome
1289,1290,80946,Tinea manus,outcome
1289,1290,4163280,Tinea of perianal region,outcome
1289,1290,133141,Tinea pedis,outcome
1289,1290,433244,Tooth loss,outcome
1289,1290,4029731,Trimethylaminuria,outcome
1289,1290,40482801,Type II diabetes mellitus uncontrolled,outcome
1289,1290,74719,Ulcer of foot,outcome
1289,1290,443593,Ulcer of thigh,outcome
1289,1290,4199550,Unable to mobilize,outcome
1289,1290,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
1289,1290,4092743,Unsteady when standing,outcome
1289,1290,195591,Urethral overactivity,outcome
1289,1290,4216708,Urgent desire for stool,outcome
1289,1290,80070,Uric acid urolithiasis,outcome
1289,1290,4088910,Uterine cervix absent,outcome
1289,1290,4092565,Uterine prolapse,outcome
1289,1290,4088920,Uterus absent,outcome
1289,1290,435131,Victim of neglect,outcome
1289,1290,261599,Vocal cord paralysis,outcome
1289,1290,4104132,Vomit contains feces,outcome
1289,1290,439405,Walking disability,outcome
1289,1290,314754,Wheezing,outcome
1289,1290,132834,White piedra,outcome
1289,1290,435723,Wound seroma,outcome
1289,1290,440193,Wristdrop,outcome
2289,2290,4175583,3-Methylglutaconic aciduria type 2,outcome
2289,2290,375824,Abnormal auditory perception,outcome
2289,2290,435574,Abnormal form of root of tooth,outcome
2289,2290,4262562,Abnormal heart beat,outcome
2289,2290,436409,Abnormal pupil,outcome
2289,2290,443702,Abnormal response to nerve stimulation,outcome
2289,2290,44783954,Acid reflux,outcome
2289,2290,435720,Adverse anesthesia outcome,outcome
2289,2290,4254371,Altered growth and development,outcome
2289,2290,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
2289,2290,45757682,Anomaly of jaw size,outcome
2289,2290,4060259,Antenatal amniocentesis - abnormal,outcome
2289,2290,76744,Azoospermia,outcome
2289,2290,256449,Bronchiectasis,outcome
2289,2290,134765,Cachexia,outcome
2289,2290,4228429,Carnitine deficiency,outcome
2289,2290,42709838,Cellulitis of lower limb,outcome
2289,2290,4213540,Cervical somatic dysfunction,outcome
2289,2290,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
2289,2290,46269889,Complication due to Crohn's disease,outcome
2289,2290,434675,Complication of gastrostomy,outcome
2289,2290,438624,Complication of renal dialysis,outcome
2289,2290,80492,Contracture of knee joint,outcome
2289,2290,432729,Crying infant,outcome
2289,2290,443737,Dental restoration lost,outcome
2289,2290,438183,Denture occlusion incorrect,outcome
2289,2290,438759,Descemet's membrane fold,outcome
2289,2290,4115402,Difficulty sleeping,outcome
2289,2290,4019971,Discord in school,outcome
2289,2290,201091,Disproportion - major pelvic abnormality,outcome
2289,2290,372329,Dissociated deviation,outcome
2289,2290,4155818,Does climb,outcome
2289,2290,4196636,Dysarthria,outcome
2289,2290,439791,Emotional upset,outcome
2289,2290,4092896,Feces contents abnormal,outcome
2289,2290,4182437,Female genital cutting,outcome
2289,2290,4229403,Flat anterior chamber of eye,outcome
2289,2290,4069540,Flexion deformity of knee,outcome
2289,2290,374801,Foreign body in ear,outcome
2289,2290,4096540,Foreskin deficient,outcome
2289,2290,73564,Full thickness rotator cuff tear,outcome
2289,2290,40481568,Fussy infant,outcome
2289,2290,439788,Galactosemia,outcome
2289,2290,440329,Herpes zoster without complication,outcome
2289,2290,441829,Hyperosmolality and or hypernatremia,outcome
2289,2290,440129,Hypertrophy of nasal turbinates,outcome
2289,2290,443447,Iatrogenic hypotension,outcome
2289,2290,4344500,Impingement syndrome of shoulder region,outcome
2289,2290,4090353,Incompetent urethral closure mechanism,outcome
2289,2290,434485,Increase in body fat,outcome
2289,2290,434872,Infection by Trichomonas,outcome
2289,2290,440053,Infestation by insect,outcome
2289,2290,442120,Injection site extravasation,outcome
2289,2290,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
2289,2290,440710,Intraretinal microvascular abnormality,outcome
2289,2290,72404,Joint stiffness,outcome
2289,2290,4093346,Large prostate,outcome
2289,2290,133088,Late amputation stump complication,outcome
2289,2290,4228331,Leukokeratosis nicotina palati,outcome
2289,2290,377873,Lid lag,outcome
2289,2290,4083487,Macular drusen,outcome
2289,2290,4051630,Malingering,outcome
2289,2290,436426,Malleus mobility reduced,outcome
2289,2290,44783760,Mammographic calcification of breast,outcome
2289,2290,439082,Menopausal syndrome,outcome
2289,2290,436940,Metabolic syndrome X,outcome
2289,2290,45757258,Minimal keratinized residual ridge mucosa,outcome
2289,2290,40480000,Multiple complications due to diabetes mellitus,outcome
2289,2290,134315,Myelophthisis,outcome
2289,2290,4195085,Nasal congestion,outcome
2289,2290,434016,"Nondependent opioid abuse, continuous",outcome
2289,2290,4035269,Non-ketotic hyperglycinemia,outcome
2289,2290,40480893,Nonspecific tuberculin test reaction,outcome
2289,2290,198802,Occlusion of ureter,outcome
2289,2290,375292,Perforation of tympanic membrane,outcome
2289,2290,78162,Peripheral vertigo,outcome
2289,2290,437092,Physiological development failure,outcome
2289,2290,253796,Pneumothorax,outcome
2289,2290,4295261,Postmenopausal state,outcome
2289,2290,4202045,Postviral fatigue syndrome,outcome
2289,2290,4094448,Pregnancy test negative,outcome
2289,2290,439081,Premenstrual tension syndrome,outcome
2289,2290,439790,Psychalgia,outcome
2289,2290,435028,Puerperal pyrexia of unknown origin,outcome
2289,2290,4245252,Raised prostate specific antigen,outcome
2289,2290,436246,Reduced libido,outcome
2289,2290,45772079,Retinopathy of prematurity stage 0,outcome
2289,2290,436828,Saliva abnormal,outcome
2289,2290,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
2289,2290,4250163,Sexual arousal disorder,outcome
2289,2290,4096999,Short rib,outcome
2289,2290,4305303,Sleep deprivation,outcome
2289,2290,195926,Slowing of urinary stream,outcome
2289,2290,4125590,Slurred speech,outcome
2289,2290,444127,Specimen satisfactory for evaluation but limited,outcome
2289,2290,443172,"Splinter of face, without major open wound",outcome
2289,2290,443082,Starvation,outcome
2289,2290,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
2289,2290,433244,Tooth loss,outcome
2289,2290,4029731,Trimethylaminuria,outcome
2289,2290,40482801,Type II diabetes mellitus uncontrolled,outcome
2289,2290,4199550,Unable to mobilize,outcome
2289,2290,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
2289,2290,4092743,Unsteady when standing,outcome
2289,2290,195591,Urethral overactivity,outcome
2289,2290,4216708,Urgent desire for stool,outcome
2289,2290,80070,Uric acid urolithiasis,outcome
2289,2290,4088910,Uterine cervix absent,outcome
2289,2290,4088920,Uterus absent,outcome
2289,2290,4104132,Vomit contains feces,outcome
2289,2290,439405,Walking disability,outcome
2289,2290,314754,Wheezing,outcome
2289,2290,435723,Wound seroma,outcome
2289,2290,440193,Wristdrop,outcome
2289,2290,4175583,3-Methylglutaconic aciduria type 2,outcome
2289,2290,443698,Abnormal anal Papanicolaou smear,outcome
2289,2290,375824,Abnormal auditory perception,outcome
2289,2290,435574,Abnormal form of root of tooth,outcome
2289,2290,4262562,Abnormal heart beat,outcome
2289,2290,436409,Abnormal pupil,outcome
2289,2290,443702,Abnormal response to nerve stimulation,outcome
2289,2290,443585,Abrasion and/or friction burn of multiple sites,outcome
2289,2290,44783954,Acid reflux,outcome
2289,2290,380818,Acquired deformity of head,outcome
2289,2290,432411,Acquired equinus deformity of foot,outcome
2289,2290,441481,Adult victim of abuse,outcome
2289,2290,435720,Adverse anesthesia outcome,outcome
2289,2290,4218106,Alcoholism,outcome
2289,2290,4303805,Allergic reaction to bite and/or sting,outcome
2289,2290,4254371,Altered growth and development,outcome
2289,2290,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
2289,2290,4101660,Amputated below knee,outcome
2289,2290,4198962,Amputated thumb,outcome
2289,2290,4171556,Ankle ulcer,outcome
2289,2290,45757682,Anomaly of jaw size,outcome
2289,2290,4060259,Antenatal amniocentesis - abnormal,outcome
2289,2290,77650,Aseptic necrosis of bone,outcome
2289,2290,439237,Assault,outcome
2289,2290,76744,Azoospermia,outcome
2289,2290,256449,Bronchiectasis,outcome
2289,2290,134765,Cachexia,outcome
2289,2290,4172458,Candidiasis of skin,outcome
2289,2290,4228429,Carnitine deficiency,outcome
2289,2290,42709838,Cellulitis of lower limb,outcome
2289,2290,4213540,Cervical somatic dysfunction,outcome
2289,2290,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
2289,2290,439674,Chronic viral hepatitis B without delta-agent,outcome
2289,2290,134734,Compartment syndrome,outcome
2289,2290,46269889,Complication due to Crohn's disease,outcome
2289,2290,434675,Complication of gastrostomy,outcome
2289,2290,438624,Complication of renal dialysis,outcome
2289,2290,72995,Contracture of joint of hand,outcome
2289,2290,80492,Contracture of knee joint,outcome
2289,2290,199978,Contusion of lower limb,outcome
2289,2290,433071,Contusion of multiple sites,outcome
2289,2290,432729,Crying infant,outcome
2289,2290,75389,Current tear of lateral cartilage AND/OR meniscus of knee,outcome
2289,2290,80242,Current tear of medial cartilage AND/OR meniscus of knee,outcome
2289,2290,73575,Deformity of toe,outcome
2289,2290,443737,Dental restoration lost,outcome
2289,2290,438183,Denture occlusion incorrect,outcome
2289,2290,438759,Descemet's membrane fold,outcome
2289,2290,4115402,Difficulty sleeping,outcome
2289,2290,4019971,Discord in school,outcome
2289,2290,436906,Disease caused by rickettsiae,outcome
2289,2290,201091,Disproportion - major pelvic abnormality,outcome
2289,2290,372329,Dissociated deviation,outcome
2289,2290,4155818,Does climb,outcome
2289,2290,4196636,Dysarthria,outcome
2289,2290,72407,Effusion of joint of shoulder region,outcome
2289,2290,439791,Emotional upset,outcome
2289,2290,4092896,Feces contents abnormal,outcome
2289,2290,4182437,Female genital cutting,outcome
2289,2290,4229403,Flat anterior chamber of eye,outcome
2289,2290,4069540,Flexion deformity of knee,outcome
2289,2290,374801,Foreign body in ear,outcome
2289,2290,4096540,Foreskin deficient,outcome
2289,2290,73564,Full thickness rotator cuff tear,outcome
2289,2290,40481568,Fussy infant,outcome
2289,2290,439788,Galactosemia,outcome
2289,2290,40481632,Ganglion cyst,outcome
2289,2290,74855,Genital herpes simplex,outcome
2289,2290,437744,Heat exhaustion,outcome
2289,2290,440021,Herpes simplex without complication,outcome
2289,2290,437489,Herpes zoster with complication,outcome
2289,2290,440329,Herpes zoster without complication,outcome
2289,2290,435511,Hypercalcemia,outcome
2289,2290,77364,Hypermobility of coccyx,outcome
2289,2290,441829,Hyperosmolality and or hypernatremia,outcome
2289,2290,74731,Hypertrophic osteoarthropathy,outcome
2289,2290,440129,Hypertrophy of nasal turbinates,outcome
2289,2290,443447,Iatrogenic hypotension,outcome
2289,2290,4344500,Impingement syndrome of shoulder region,outcome
2289,2290,4090353,Incompetent urethral closure mechanism,outcome
2289,2290,434485,Increase in body fat,outcome
2289,2290,434872,Infection by Trichomonas,outcome
2289,2290,4057662,Infestation by Phthirus,outcome
2289,2290,440053,Infestation by insect,outcome
2289,2290,442120,Injection site extravasation,outcome
2289,2290,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
2289,2290,440710,Intraretinal microvascular abnormality,outcome
2289,2290,78512,Joint contracture of the ankle and/or foot,outcome
2289,2290,78228,Joint derangement,outcome
2289,2290,72404,Joint stiffness,outcome
2289,2290,438527,"Juvenile osteochondrosis of lower extremity, excluding foot",outcome
2289,2290,4115991,Knee joint effusion,outcome
2289,2290,4093346,Large prostate,outcome
2289,2290,133088,Late amputation stump complication,outcome
2289,2290,4228331,Leukokeratosis nicotina palati,outcome
2289,2290,377873,Lid lag,outcome
2289,2290,4297984,Local infection of wound,outcome
2289,2290,4083487,Macular drusen,outcome
2289,2290,4051630,Malingering,outcome
2289,2290,436426,Malleus mobility reduced,outcome
2289,2290,44783760,Mammographic calcification of breast,outcome
2289,2290,439082,Menopausal syndrome,outcome
2289,2290,436940,Metabolic syndrome X,outcome
2289,2290,45757258,Minimal keratinized residual ridge mucosa,outcome
2289,2290,40480000,Multiple complications due to diabetes mellitus,outcome
2289,2290,137967,"Muscle, ligament and fascia disorders",outcome
2289,2290,134315,Myelophthisis,outcome
2289,2290,4195085,Nasal congestion,outcome
2289,2290,4035269,Non-ketotic hyperglycinemia,outcome
2289,2290,434016,"Nondependent opioid abuse, continuous",outcome
2289,2290,201792,Nongonococcal urethritis,outcome
2289,2290,40480893,Nonspecific tuberculin test reaction,outcome
2289,2290,198802,Occlusion of ureter,outcome
2289,2290,4215978,Onychomycosis,outcome
2289,2290,140648,Onychomycosis due to dermatophyte,outcome
2289,2290,4129408,Open wound of ankle,outcome
2289,2290,4053600,Open wound of elbow,outcome
2289,2290,77139,Open wound of finger without complication,outcome
2289,2290,444426,Open wound of foot except toes without complication,outcome
2289,2290,137426,Open wound of forearm without complication,outcome
2289,2290,77421,Open wound of hand except fingers without complication,outcome
2289,2290,4051004,Open wound of scalp,outcome
2289,2290,4129404,Open wound of upper arm,outcome
2289,2290,315361,Orthopnea,outcome
2289,2290,378160,Otorrhea,outcome
2289,2290,77356,Pathological dislocation of joint,outcome
2289,2290,375292,Perforation of tympanic membrane,outcome
2289,2290,78162,Peripheral vertigo,outcome
2289,2290,437092,Physiological development failure,outcome
2289,2290,253796,Pneumothorax,outcome
2289,2290,4295261,Postmenopausal state,outcome
2289,2290,4202045,Postviral fatigue syndrome,outcome
2289,2290,4094448,Pregnancy test negative,outcome
2289,2290,198715,Premature menopause,outcome
2289,2290,439081,Premenstrual tension syndrome,outcome
2289,2290,199876,Prolapse of female genital organs,outcome
2289,2290,4295888,Prolapse of intestine,outcome
2289,2290,194997,Prostatitis,outcome
2289,2290,439790,Psychalgia,outcome
2289,2290,435028,Puerperal pyrexia of unknown origin,outcome
2289,2290,4245252,Raised prostate specific antigen,outcome
2289,2290,436246,Reduced libido,outcome
2289,2290,45772079,Retinopathy of prematurity stage 0,outcome
2289,2290,436828,Saliva abnormal,outcome
2289,2290,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
2289,2290,4250163,Sexual arousal disorder,outcome
2289,2290,4096999,Short rib,outcome
2289,2290,4305303,Sleep deprivation,outcome
2289,2290,195926,Slowing of urinary stream,outcome
2289,2290,4125590,Slurred speech,outcome
2289,2290,444127,Specimen satisfactory for evaluation but limited,outcome
2289,2290,4345332,Spinal instability,outcome
2289,2290,443172,"Splinter of face, without major open wound",outcome
2289,2290,443082,Starvation,outcome
2289,2290,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
2289,2290,4195698,Tenosynovitis,outcome
2289,2290,80946,Tinea manus,outcome
2289,2290,4163280,Tinea of perianal region,outcome
2289,2290,133141,Tinea pedis,outcome
2289,2290,433244,Tooth loss,outcome
2289,2290,4029731,Trimethylaminuria,outcome
2289,2290,40482801,Type II diabetes mellitus uncontrolled,outcome
2289,2290,74719,Ulcer of foot,outcome
